locus_tag	ftype	length_bp	gene	EC_number	COG	product
JDBAEIFD_03190	CDS	2190				hypothetical protein
JDBAEIFD_03191	CDS	678				hypothetical protein
JDBAEIFD_03192	CDS	2892	recD2	3.6.4.12		ATP-dependent RecD-like DNA helicase
JDBAEIFD_03193	CDS	213				hypothetical protein
JDBAEIFD_03194	CDS	1143			COG0582	Putative prophage phiRv2 integrase
JDBAEIFD_03195	CDS	1143				hypothetical protein
JDBAEIFD_03196	CDS	285				hypothetical protein
JDBAEIFD_03197	CDS	363				hypothetical protein
JDBAEIFD_03198	CDS	825				hypothetical protein
JDBAEIFD_03199	CDS	1020				hypothetical protein
JDBAEIFD_03200	tRNA	74				tRNA-Arg(cct)
JDBAEIFD_03201	CDS	582				hypothetical protein
JDBAEIFD_03202	CDS	1062				hypothetical protein
JDBAEIFD_03203	CDS	1503	abfB	3.2.1.55		Extracellular exo-alpha-L-arabinofuranosidase
JDBAEIFD_03204	CDS	1482	xlnA	3.2.1.8		Endo-1,4-beta-xylanase A
JDBAEIFD_03205	CDS	2112				hypothetical protein
JDBAEIFD_03206	CDS	522	trmH_1	2.1.1.34		tRNA (guanosine(18)-2'-O)-methyltransferase
JDBAEIFD_03207	CDS	666				hypothetical protein
JDBAEIFD_03208	CDS	357				hypothetical protein
JDBAEIFD_03209	CDS	1659				hypothetical protein
JDBAEIFD_03210	CDS	831			COG3324	Putative glyoxylase CFP32
JDBAEIFD_03211	CDS	363				hypothetical protein
JDBAEIFD_03212	CDS	975	pfkB_2	2.7.1.11	COG1105	Putative ATP-dependent 6-phosphofructokinase isozyme 2
JDBAEIFD_03213	CDS	807	surE	3.1.3.5		5'/3'-nucleotidase SurE
JDBAEIFD_03214	CDS	870	menA_2	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
JDBAEIFD_03215	CDS	315				hypothetical protein
JDBAEIFD_03216	CDS	393				hypothetical protein
JDBAEIFD_03217	CDS	1776	carA2	1.3.99.29	COG1233	zeta-carotene-forming phytoene desaturase
JDBAEIFD_03218	CDS	990				hypothetical protein
JDBAEIFD_03219	CDS	1104				hypothetical protein
JDBAEIFD_03220	CDS	960	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
JDBAEIFD_03221	CDS	933	fgd_7	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
JDBAEIFD_03222	CDS	345				hypothetical protein
JDBAEIFD_03223	tRNA	74				tRNA-Glu(ttc)
JDBAEIFD_03224	tRNA	75				tRNA-Asp(gtc)
JDBAEIFD_03225	tRNA	76				tRNA-Phe(gaa)
JDBAEIFD_03226	CDS	444				hypothetical protein
JDBAEIFD_03227	CDS	411				hypothetical protein
JDBAEIFD_03228	CDS	360				hypothetical protein
JDBAEIFD_03229	CDS	213	racA_2			Chromosome-anchoring protein RacA
JDBAEIFD_03230	CDS	213				hypothetical protein
JDBAEIFD_03231	CDS	1122	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
JDBAEIFD_03232	CDS	1548	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
JDBAEIFD_03233	CDS	417				hypothetical protein
JDBAEIFD_03234	CDS	381				hypothetical protein
JDBAEIFD_03235	CDS	1350	cenA	3.2.1.4	COG5297	Endoglucanase A
JDBAEIFD_03236	CDS	1134	rsgA_2	3.6.1.-		Small ribosomal subunit biogenesis GTPase RsgA
JDBAEIFD_03237	CDS	993				hypothetical protein
JDBAEIFD_03238	CDS	1572				hypothetical protein
JDBAEIFD_03239	CDS	2373	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
JDBAEIFD_03240	CDS	804				hypothetical protein
JDBAEIFD_03241	CDS	819				hypothetical protein
JDBAEIFD_03242	CDS	933	yajO_4	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
JDBAEIFD_03243	CDS	2085				hypothetical protein
JDBAEIFD_03244	CDS	948	betI_11			HTH-type transcriptional regulator BetI
JDBAEIFD_03245	CDS	1338	fadI	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
JDBAEIFD_03246	CDS	1410	hcaB_4	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
JDBAEIFD_03247	CDS	882				hypothetical protein
JDBAEIFD_03248	CDS	291				hypothetical protein
JDBAEIFD_03249	CDS	915	COQ3_5	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
JDBAEIFD_03250	CDS	648				hypothetical protein
JDBAEIFD_03251	CDS	579				hypothetical protein
JDBAEIFD_03252	CDS	594				hypothetical protein
JDBAEIFD_03253	CDS	441				hypothetical protein
JDBAEIFD_03254	CDS	1416	csd_2	2.8.1.7		putative cysteine desulfurase
JDBAEIFD_03255	CDS	414		2.8.1.-	COG0607	Sulfurtransferase
JDBAEIFD_03256	CDS	1266	metZ_2	2.5.1.-	COG0626	O-succinylhomoserine sulfhydrylase
JDBAEIFD_03257	CDS	804				hypothetical protein
JDBAEIFD_03258	CDS	1005	drrA_8	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
JDBAEIFD_03259	CDS	834	drrB_4			Daunorubicin/doxorubicin resistance ABC transporter permease protein DrrB
JDBAEIFD_03260	CDS	963	oleD	1.1.1.412	COG0451	2-alkyl-3-oxoalkanoate reductase
JDBAEIFD_03261	CDS	1125				hypothetical protein
JDBAEIFD_03262	CDS	789				hypothetical protein
JDBAEIFD_03263	CDS	1245	rebG_2	4.3.3.5		4'-demethylrebeccamycin synthase
JDBAEIFD_03264	CDS	1308				hypothetical protein
JDBAEIFD_03265	CDS	963				hypothetical protein
JDBAEIFD_03266	CDS	1017	fabH_2	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
JDBAEIFD_03267	CDS	669				hypothetical protein
JDBAEIFD_03268	CDS	729				hypothetical protein
JDBAEIFD_03269	CDS	1011				hypothetical protein
JDBAEIFD_03270	CDS	696	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
JDBAEIFD_03271	CDS	264	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
JDBAEIFD_03272	CDS	432				hypothetical protein
JDBAEIFD_03273	CDS	1149				hypothetical protein
JDBAEIFD_03274	CDS	567				hypothetical protein
JDBAEIFD_03275	CDS	333				hypothetical protein
JDBAEIFD_03276	CDS	1494	nfdA_2	3.5.1.91		N-substituted formamide deformylase
JDBAEIFD_03277	CDS	873				hypothetical protein
JDBAEIFD_03278	CDS	795	fepC_1		COG1120	Ferric enterobactin transport ATP-binding protein FepC
JDBAEIFD_03279	CDS	1053	fepG		COG4779	Ferric enterobactin transport system permease protein FepG
JDBAEIFD_03280	CDS	1041	fepD		COG0609	Ferric enterobactin transport system permease protein FepD
JDBAEIFD_03281	CDS	1029	yhfQ		COG4594	Putative ABC transporter substrate-binding lipoprotein YhfQ
JDBAEIFD_03282	CDS	930	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
JDBAEIFD_03283	CDS	1296	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
JDBAEIFD_03284	CDS	633				hypothetical protein
JDBAEIFD_03285	CDS	1329	entS_7			Enterobactin exporter EntS
JDBAEIFD_03286	CDS	696				hypothetical protein
JDBAEIFD_03287	CDS	1311				hypothetical protein
JDBAEIFD_03288	CDS	1287	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
JDBAEIFD_03289	CDS	429				hypothetical protein
JDBAEIFD_03290	CDS	372				hypothetical protein
JDBAEIFD_03291	CDS	2175				hypothetical protein
JDBAEIFD_03292	CDS	435				hypothetical protein
JDBAEIFD_03293	CDS	1023	fba	4.1.2.13		Fructose-bisphosphate aldolase
JDBAEIFD_03294	CDS	456				hypothetical protein
JDBAEIFD_03295	CDS	1572				hypothetical protein
JDBAEIFD_03296	CDS	930				hypothetical protein
JDBAEIFD_03297	CDS	402				hypothetical protein
JDBAEIFD_03298	CDS	741	trmH_2	2.1.1.34		tRNA (guanosine(18)-2'-O)-methyltransferase
JDBAEIFD_03299	CDS	522				hypothetical protein
JDBAEIFD_03300	CDS	855				hypothetical protein
JDBAEIFD_03301	CDS	1542	abfA_2	3.2.1.55		Intracellular exo-alpha-(1->5)-L-arabinofuranosidase
JDBAEIFD_03302	CDS	948	araQ_6		COG0395	L-arabinose transport system permease protein AraQ
JDBAEIFD_03303	CDS	945	lacF_5			Lactose transport system permease protein LacF
JDBAEIFD_03304	CDS	1407				hypothetical protein
JDBAEIFD_03305	CDS	2574	malT_5			HTH-type transcriptional regulator MalT
JDBAEIFD_03306	CDS	651				hypothetical protein
JDBAEIFD_03307	CDS	1017	degA_6		COG1609	HTH-type transcriptional regulator DegA
JDBAEIFD_03308	CDS	762			COG0586	putative membrane protein
JDBAEIFD_03309	CDS	774	hdpA	3.1.3.-		Dihydroxyacetone phosphatase
JDBAEIFD_03310	CDS	792				hypothetical protein
JDBAEIFD_03311	CDS	576	pyrE_2	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
JDBAEIFD_03312	CDS	786				hypothetical protein
JDBAEIFD_03313	CDS	2082	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
JDBAEIFD_03314	CDS	615				hypothetical protein
JDBAEIFD_03315	CDS	633				hypothetical protein
JDBAEIFD_03316	CDS	1377				hypothetical protein
JDBAEIFD_03317	CDS	747				hypothetical protein
JDBAEIFD_03318	CDS	1089	degA_7		COG1609	HTH-type transcriptional regulator DegA
JDBAEIFD_03319	CDS	1413	rspA	4.2.1.-	COG4948	D-galactonate dehydratase family member RspA
JDBAEIFD_03320	CDS	2157	aguA	3.2.1.131		Xylan alpha-(1->2)-glucuronosidase
JDBAEIFD_03321	CDS	714				hypothetical protein
JDBAEIFD_03322	CDS	1677	xynB	3.2.1.37		Beta-xylosidase
JDBAEIFD_03323	CDS	2097	bgaP	3.2.1.23		Beta-galactosidase BgaP
JDBAEIFD_03324	CDS	1665				hypothetical protein
JDBAEIFD_03325	CDS	927	araQ_7		COG0395	L-arabinose transport system permease protein AraQ
JDBAEIFD_03326	CDS	1086				hypothetical protein
JDBAEIFD_03327	CDS	2337		3.2.1.-		Beta-xylosidase
JDBAEIFD_03328	CDS	1074	purR_4		COG1609	HTH-type transcriptional repressor PurR
JDBAEIFD_03329	CDS	993	axeA_2	3.1.1.41	COG3458	Cephalosporin-C deacetylase
JDBAEIFD_03330	CDS	753	menH_6	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
JDBAEIFD_03331	CDS	1038	gpr_3	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
JDBAEIFD_03332	CDS	465	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
JDBAEIFD_03333	CDS	1038				hypothetical protein
JDBAEIFD_03334	CDS	1800	ywrD	2.3.2.2	COG0405	Glutathione hydrolase-like YwrD proenzyme
JDBAEIFD_03335	CDS	519				hypothetical protein
JDBAEIFD_03336	CDS	870				hypothetical protein
JDBAEIFD_03337	CDS	720	lutR		COG2186	HTH-type transcriptional regulator LutR
JDBAEIFD_03338	CDS	1023	degA_8		COG1609	HTH-type transcriptional regulator DegA
JDBAEIFD_03339	CDS	1668	garD	4.2.1.42	COG2721	Galactarate dehydratase (L-threo-forming)
JDBAEIFD_03340	CDS	597				hypothetical protein
JDBAEIFD_03341	CDS	987				hypothetical protein
JDBAEIFD_03342	CDS	1104	iolC	2.7.1.92	COG0524	5-dehydro-2-deoxygluconokinase
JDBAEIFD_03343	CDS	636	eda		COG0800	Putative KHG/KDPG aldolase
JDBAEIFD_03344	CDS	1479	uxaC	5.3.1.12	COG1904	Uronate isomerase
JDBAEIFD_03345	CDS	1347	purR_5			HTH-type transcriptional repressor PurR
JDBAEIFD_03346	CDS	1500	mtlK	1.1.1.67	COG0246	Mannitol 2-dehydrogenase
JDBAEIFD_03347	CDS	1164	xdh	1.1.1.179		D-xylose dehydrogenase
JDBAEIFD_03348	CDS	1008				hypothetical protein
JDBAEIFD_03349	CDS	327				hypothetical protein
JDBAEIFD_03350	CDS	480				hypothetical protein
JDBAEIFD_03351	CDS	1230				hypothetical protein
JDBAEIFD_03352	CDS	2175				hypothetical protein
JDBAEIFD_03353	CDS	795	fabG_5	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
JDBAEIFD_03354	CDS	1023				hypothetical protein
JDBAEIFD_03355	CDS	1332				hypothetical protein
JDBAEIFD_03356	CDS	273				hypothetical protein
JDBAEIFD_03357	CDS	396				hypothetical protein
JDBAEIFD_03358	CDS	1530	rhaB_2	2.7.1.5		Rhamnulokinase
JDBAEIFD_03359	CDS	2067	hcaB_5	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
JDBAEIFD_03360	CDS	1179	xylA_2	5.3.1.5		Xylose isomerase
JDBAEIFD_03361	CDS	528	rhaM	5.1.3.32		L-rhamnose mutarotase
JDBAEIFD_03362	CDS	1050	degA_9		COG1609	HTH-type transcriptional regulator DegA
JDBAEIFD_03363	CDS	1149	apsD	1.1.1.-		D-apiose dehydrogenase
JDBAEIFD_03364	CDS	126				hypothetical protein
JDBAEIFD_03365	CDS	2010		3.2.1.23		Beta-galactosidase
JDBAEIFD_03366	CDS	663				hypothetical protein
JDBAEIFD_03367	CDS	1704				hypothetical protein
JDBAEIFD_03368	CDS	666				hypothetical protein
JDBAEIFD_03369	CDS	1671	cmoM_2	2.1.1.-		tRNA 5-carboxymethoxyuridine methyltransferase
JDBAEIFD_03370	CDS	729				hypothetical protein
JDBAEIFD_03371	CDS	1104				hypothetical protein
JDBAEIFD_03372	CDS	1488	yteT	1.-.-.-	COG0673	Putative oxidoreductase YteT
JDBAEIFD_03373	CDS	1521	abfA_3	3.2.1.55		Intracellular exo-alpha-(1->5)-L-arabinofuranosidase
JDBAEIFD_03374	CDS	681				hypothetical protein
JDBAEIFD_03375	CDS	912	dasC_3		COG0395	Diacetylchitobiose uptake system permease protein DasC
JDBAEIFD_03376	CDS	957	lacF_6			Lactose transport system permease protein LacF
JDBAEIFD_03377	CDS	1320	yesO_1		COG1653	Putative ABC transporter substrate-binding protein YesO
JDBAEIFD_03378	CDS	1212	lldD_2	1.1.-.-	COG1304	Putative L-lactate dehydrogenase
JDBAEIFD_03379	CDS	1185	entS_8			Enterobactin exporter EntS
JDBAEIFD_03380	CDS	924				Zinc-type alcohol dehydrogenase-like protein
JDBAEIFD_03381	CDS	357				hypothetical protein
JDBAEIFD_03382	CDS	1620		3.2.1.39		Glucan endo-1,3-beta-glucosidase
JDBAEIFD_03383	CDS	930				hypothetical protein
JDBAEIFD_03384	CDS	1149	iolG_2	1.1.1.369		Inositol 2-dehydrogenase/D-chiro-inositol 3-dehydrogenase
JDBAEIFD_03385	CDS	1968	purR_6			HTH-type transcriptional repressor PurR
JDBAEIFD_03386	CDS	945	lacF_7			Lactose transport system permease protein LacF
JDBAEIFD_03387	CDS	921	araQ_8		COG0395	L-arabinose transport system permease protein AraQ
JDBAEIFD_03388	CDS	1332	yesO_2		COG1653	Putative ABC transporter substrate-binding protein YesO
JDBAEIFD_03389	CDS	1308				hypothetical protein
JDBAEIFD_03390	CDS	1161				hypothetical protein
JDBAEIFD_03391	CDS	855	ssuC_2		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
JDBAEIFD_03392	CDS	996	btuD_13	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JDBAEIFD_03393	CDS	1395	ntaA_3	1.14.14.10		Nitrilotriacetate monooxygenase component A
JDBAEIFD_03394	CDS	441				hypothetical protein
JDBAEIFD_03395	CDS	285				hypothetical protein
JDBAEIFD_03396	CDS	792	kduD	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
JDBAEIFD_03397	CDS	837	kdgR		COG1414	Transcriptional regulator KdgR
JDBAEIFD_03398	CDS	840	kduI	5.3.1.17		4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase
JDBAEIFD_03399	CDS	1308	dctM		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
JDBAEIFD_03400	CDS	639				hypothetical protein
JDBAEIFD_03401	CDS	1044				hypothetical protein
JDBAEIFD_03402	CDS	960	yiaX1			putative protein YiaX1
JDBAEIFD_03403	CDS	228				hypothetical protein
JDBAEIFD_03404	CDS	2583	clpC1_2		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpC1
JDBAEIFD_03405	CDS	1086				hypothetical protein
JDBAEIFD_03406	CDS	1221	nplT	3.2.1.135		Neopullulanase
JDBAEIFD_03407	CDS	852	ybjI	3.1.3.104	COG0561	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI
JDBAEIFD_03408	CDS	1098				hypothetical protein
JDBAEIFD_03409	CDS	450				hypothetical protein
JDBAEIFD_03410	CDS	426				hypothetical protein
JDBAEIFD_03411	CDS	456	rutC_2	1.-.-.-		Putative aminoacrylate peracid reductase RutC
JDBAEIFD_03412	CDS	864				hypothetical protein
JDBAEIFD_03413	CDS	789				hypothetical protein
JDBAEIFD_03414	CDS	651	sigK		COG1595	ECF RNA polymerase sigma factor SigK
JDBAEIFD_03415	CDS	831				hypothetical protein
JDBAEIFD_03416	CDS	1080	egtE	4.4.-.-		hercynylcysteine sulfoxide lyase
JDBAEIFD_03417	CDS	666				hypothetical protein
JDBAEIFD_03418	CDS	2115	apeX_2		COG2409	Apo-petrobactin exporter
JDBAEIFD_03419	CDS	873	iolS_3	1.1.1.-	COG0667	Aldo-keto reductase IolS
JDBAEIFD_03420	CDS	1227	hmp_2	1.14.12.17		Flavohemoprotein
JDBAEIFD_03421	CDS	561	ymdB	3.1.1.106		O-acetyl-ADP-ribose deacetylase
JDBAEIFD_03422	CDS	570				hypothetical protein
JDBAEIFD_03423	CDS	618	srpR			HTH-type transcriptional regulator SrpR
JDBAEIFD_03424	CDS	2262	bglB	3.2.1.21	COG1472	Thermostable beta-glucosidase B
JDBAEIFD_03425	CDS	423	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
JDBAEIFD_03426	CDS	978				hypothetical protein
JDBAEIFD_03427	CDS	336				hypothetical protein
JDBAEIFD_03428	CDS	1128				hypothetical protein
JDBAEIFD_03429	CDS	1200	ygfZ			tRNA-modifying protein YgfZ
JDBAEIFD_03430	CDS	636				hypothetical protein
JDBAEIFD_03431	CDS	108				hypothetical protein
JDBAEIFD_03432	CDS	372				hypothetical protein
JDBAEIFD_03433	CDS	501				hypothetical protein
JDBAEIFD_03434	CDS	489				hypothetical protein
JDBAEIFD_03435	CDS	735				hypothetical protein
JDBAEIFD_03436	CDS	729				hypothetical protein
JDBAEIFD_03437	CDS	1266	nhaA_2		COG3004	Na(+)/H(+) antiporter NhaA
JDBAEIFD_03438	CDS	933	ephA_2	3.3.2.10		Epoxide hydrolase A
JDBAEIFD_03439	CDS	696	nth	4.2.99.18	COG0177	Endonuclease III
JDBAEIFD_03440	CDS	414				hypothetical protein
JDBAEIFD_03441	CDS	678	crp		COG0664	CRP-like cAMP-activated global transcriptional regulator
JDBAEIFD_03442	CDS	498				hypothetical protein
JDBAEIFD_03443	CDS	162				hypothetical protein
JDBAEIFD_03444	CDS	219	whiB4			Transcriptional regulator WhiB4
JDBAEIFD_03445	CDS	2463	ponA1_1		COG0744	Penicillin-binding protein 1A
JDBAEIFD_03446	CDS	939	ypbG		COG1408	putative protein YpbG
JDBAEIFD_03447	tRNA	75				tRNA-Pro(cgg)
JDBAEIFD_03448	CDS	621				hypothetical protein
JDBAEIFD_03449	CDS	597				hypothetical protein
JDBAEIFD_03450	CDS	1029				hypothetical protein
JDBAEIFD_03451	CDS	711	nreC_3		COG2197	Oxygen regulatory protein NreC
JDBAEIFD_03452	CDS	1407				hypothetical protein
JDBAEIFD_03453	CDS	3273	cbhB	3.2.1.91		Exoglucanase B
JDBAEIFD_03454	CDS	810				hypothetical protein
JDBAEIFD_03455	CDS	1068	lnrL_2	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
JDBAEIFD_03456	CDS	762				hypothetical protein
JDBAEIFD_03457	CDS	912	btuD_14	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JDBAEIFD_03458	CDS	381	ytrA_2		COG1725	HTH-type transcriptional repressor YtrA
JDBAEIFD_03459	CDS	2250	fgd_8	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
JDBAEIFD_03460	CDS	978	hipA_2	2.7.11.1	COG3550	Serine/threonine-protein kinase toxin HipA
JDBAEIFD_03461	CDS	366	hipA_3	2.7.11.1	COG3550	Serine/threonine-protein kinase toxin HipA
JDBAEIFD_03462	CDS	210				hypothetical protein
JDBAEIFD_03463	CDS	783				hypothetical protein
JDBAEIFD_03464	CDS	1059	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
JDBAEIFD_03465	CDS	1284	ask	2.7.2.4	COG0527	Aspartokinase
JDBAEIFD_03466	tRNA	89				tRNA-His(gtg)
JDBAEIFD_03467	CDS	1146				hypothetical protein
JDBAEIFD_03468	CDS	711				hypothetical protein
JDBAEIFD_03469	CDS	588				hypothetical protein
JDBAEIFD_03470	CDS	600	recR		COG0353	Recombination protein RecR
JDBAEIFD_03471	CDS	150				hypothetical protein
JDBAEIFD_03472	CDS	420				Tn3 family transposase ISAau4
JDBAEIFD_03473	CDS	2706	ruvB_2	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
JDBAEIFD_03474	CDS	696				hypothetical protein
JDBAEIFD_03475	CDS	456	lrp		COG1522	Leucine-responsive regulatory protein
JDBAEIFD_03476	CDS	138				hypothetical protein
JDBAEIFD_03477	CDS	138				hypothetical protein
JDBAEIFD_03478	CDS	723				hypothetical protein
JDBAEIFD_03479	CDS	1467	sthA	1.6.1.1	COG1249	putative soluble pyridine nucleotide transhydrogenase
JDBAEIFD_03480	CDS	798				hypothetical protein
JDBAEIFD_03481	CDS	498				hypothetical protein
JDBAEIFD_03482	CDS	375				hypothetical protein
JDBAEIFD_03483	CDS	654				hypothetical protein
JDBAEIFD_03484	tRNA	87				tRNA-Ser(gga)
JDBAEIFD_03485	CDS	2634	srmB_2	3.6.4.13		ATP-dependent RNA helicase SrmB
JDBAEIFD_03486	CDS	924				hypothetical protein
JDBAEIFD_03487	CDS	669				hypothetical protein
JDBAEIFD_03488	CDS	474				hypothetical protein
JDBAEIFD_03489	CDS	2730				hypothetical protein
JDBAEIFD_03490	CDS	1083	desA3	1.14.19.-	COG3239	NADPH-dependent stearoyl-CoA 9-desaturase
JDBAEIFD_03491	CDS	1506				hypothetical protein
JDBAEIFD_03492	CDS	1692		1.18.1.2		Ferredoxin--NADP reductase
JDBAEIFD_03493	CDS	1485	sasA_11	2.7.-.-		Adaptive-response sensory-kinase SasA
JDBAEIFD_03494	CDS	342				hypothetical protein
JDBAEIFD_03495	CDS	516				hypothetical protein
JDBAEIFD_03496	CDS	2586				hypothetical protein
JDBAEIFD_03497	CDS	204	scoF_2		COG1278	Cold shock protein ScoF
JDBAEIFD_03498	CDS	1101				hypothetical protein
JDBAEIFD_03499	CDS	204	scoF_3		COG1278	Cold shock protein ScoF
JDBAEIFD_03500	CDS	282				hypothetical protein
JDBAEIFD_03501	CDS	1179				hypothetical protein
JDBAEIFD_03502	CDS	876				hypothetical protein
JDBAEIFD_03503	CDS	1356				hypothetical protein
JDBAEIFD_03504	CDS	741	lolD_3	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
JDBAEIFD_03505	CDS	351				hypothetical protein
JDBAEIFD_03506	CDS	621				hypothetical protein
JDBAEIFD_03507	CDS	1311	rutG		COG2233	Putative pyrimidine permease RutG
JDBAEIFD_03508	CDS	222				hypothetical protein
JDBAEIFD_03509	CDS	1302				hypothetical protein
JDBAEIFD_03510	CDS	2145				hypothetical protein
JDBAEIFD_03511	CDS	732				hypothetical protein
JDBAEIFD_03512	CDS	1731				hypothetical protein
JDBAEIFD_03513	CDS	945	fgd_9	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
JDBAEIFD_03514	CDS	699				hypothetical protein
JDBAEIFD_03515	CDS	927	nei1	3.2.2.-	COG0266	Endonuclease 8 1
JDBAEIFD_03516	CDS	1905	ftsH_3	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
JDBAEIFD_03517	CDS	804				hypothetical protein
JDBAEIFD_03518	CDS	561	sfnE	1.5.1.42	COG0431	NADH-dependent FMN reductase SfnE
JDBAEIFD_03519	CDS	543		1.5.1.37		Flavin reductase
JDBAEIFD_03520	CDS	966				hypothetical protein
JDBAEIFD_03521	CDS	789				hypothetical protein
JDBAEIFD_03522	CDS	735				hypothetical protein
JDBAEIFD_03523	CDS	558				hypothetical protein
JDBAEIFD_03524	CDS	375				hypothetical protein
JDBAEIFD_03525	CDS	621				hypothetical protein
JDBAEIFD_03526	CDS	612				hypothetical protein
JDBAEIFD_03527	CDS	1206				hypothetical protein
JDBAEIFD_03528	CDS	1167				hypothetical protein
JDBAEIFD_03529	CDS	2316		3.2.1.-		Beta-xylosidase
JDBAEIFD_03530	CDS	1326				hypothetical protein
JDBAEIFD_03531	CDS	933	galS_2		COG1609	HTH-type transcriptional regulator GalS
JDBAEIFD_03532	CDS	372				hypothetical protein
JDBAEIFD_03533	CDS	1047				IS481 family transposase ISSav5
JDBAEIFD_03534	CDS	285			COG2963	Insertion element IS6110 uncharacterized 12.0 kDa protein
JDBAEIFD_03535	CDS	882				IS3 family transposase ISBli33
JDBAEIFD_03536	CDS	903				hypothetical protein
JDBAEIFD_03537	CDS	4362				hypothetical protein
JDBAEIFD_03538	CDS	405			COG3039	IS5 family transposase ISBli8
JDBAEIFD_03539	CDS	393			COG3039	IS5 family transposase ISBli8
JDBAEIFD_03540	tRNA	90				tRNA-Ser(cga)
JDBAEIFD_03541	CDS	837	cobB	2.3.1.286	COG0846	NAD-dependent protein deacetylase
JDBAEIFD_03542	CDS	516	tadA_2	3.5.4.33	COG0590	tRNA-specific adenosine deaminase
JDBAEIFD_03543	CDS	636	upp	2.4.2.9		Uracil phosphoribosyltransferase
JDBAEIFD_03544	CDS	666	yhfK	4.-.-.-	COG0702	putative sugar epimerase YhfK
JDBAEIFD_03545	CDS	3840				hypothetical protein
JDBAEIFD_03546	CDS	774				hypothetical protein
JDBAEIFD_03547	CDS	870	thiK_2	2.7.1.89		Thiamine kinase
JDBAEIFD_03548	CDS	300				hypothetical protein
JDBAEIFD_03549	CDS	1158	chvE_3		COG4213	Multiple sugar-binding periplasmic receptor ChvE
JDBAEIFD_03550	CDS	1536	xylG_3	7.5.2.10	COG1129	Xylose import ATP-binding protein XylG
JDBAEIFD_03551	CDS	1182	xylH_2		COG4214	Xylose transport system permease protein XylH
JDBAEIFD_03552	CDS	1215	nagC_5		COG1940	N-acetylglucosamine repressor
